customer_id,home_store,customer_first-name,customer_email,customer_since,loyalty_card_number,birthdate,gender,birth_year
5319,5,Leroy,Alika@Vivamus.com,2018-12-08,873-918-1365,1998-03-06,Not Specified,1998
5320,5,Hillary,Ifeoma@Vestibulum.gov,2019-04-01,410-133-3132,2001-02-01,Not Specified,2001
5321,5,Lillian,Leslie@commodo.edu,2018-12-22,459-781-8093,1994-08-10,F,1994
5322,5,Colby,Zelda@sociis.org,2017-04-23,981-321-7303,1957-02-05,M,1957
5323,5,Darryl,Yvette@fames.com,2018-03-07,141-084-6498,1976-09-29,F,1976
5324,5,Aquila,Breanna@metus.edu,2018-05-10,057-816-8511,1980-09-07,M,1980
5325,5,Madeson,Adena@sagittis.gov,2018-07-18,039-136-9553,1994-07-17,Not Specified,1994
5326,5,Noble,Chloe@erat.gov,2017-09-28,274-565-2299,1987-02-01,Not Specified,1987
5327,5,Alisa,Hillary@Fusce.edu,2019-01-23,019-961-8396,1996-08-04,F,1996
5328,5,Madeline,Charde@dictum.org,2018-02-11,966-489-3284,1990-07-17,Not Specified,1990
5329,5,Reuben,Colette@facilisi.us,2017-09-05,457-540-8309,1965-06-17,M,1965
5330,5,Arden,Audrey@a.us,2017-05-03,548-136-1769,1957-09-28,M,1957
5331,5,Nicole,Adele@varius.us,2018-03-16,552-890-1935,1977-04-24,F,1977
5332,5,Joel,Duncan@condimentum.edu,2018-04-21,094-040-0151,1992-04-19,Not Specified,1992
5333,5,Robert,Guy@sodales.us,2018-11-12,857-004-1975,1997-07-06,Not Specified,1997
5334,5,Emerson,Aimee@venenatis.com,2018-12-25,686-016-0404,1994-11-02,M,1994
5335,5,Lareina,Unity@magna.edu,2018-01-04,189-863-9994,1989-07-28,Not Specified,1989
5336,5,Flynn,Bert@Nulla.net,2018-09-15,367-050-1539,1988-08-14,M,1988
5337,5,Salvador,Piper@dolor.gov,2018-07-06,743-523-9186,1994-03-28,Not Specified,1994
5338,5,Nola,Barbara@tellus.net,2017-08-03,824-985-1246,1963-06-03,F,1963
5339,5,Anika,Rebekah@pellentesque.org,2017-09-18,299-701-2190,1986-11-05,Not Specified,1986
5340,5,Quinn,Basia@rhoncus.net,2018-05-27,752-271-5902,1993-03-17,Not Specified,1993
5341,5,Murphy,Ivory@pharetra.edu,2018-12-03,780-739-3789,1998-01-21,Not Specified,1998
5342,5,Guinevere,Kameko@mattis.us,2018-06-21,530-371-1131,1983-04-08,F,1983
5343,5,Amir,Shad@vel.com,2019-01-19,325-179-5859,1996-05-03,M,1996
5344,5,Brenda,Tana@Quisque.edu,2017-04-03,373-389-1076,1955-11-28,F,1955
5345,5,Heidi,Ignacia@augue.us,2018-02-24,713-442-9640,1976-01-14,F,1976
5346,5,Dale,Blaze@diam.net,2018-09-27,067-632-9413,1996-05-11,Not Specified,1996
5347,5,Laura,Burke@laoreet.gov,2017-12-12,477-187-2394,1971-07-02,F,1971
5348,5,Jeremy,Nash@tellus.us,2018-03-19,199-898-1525,1977-06-20,M,1977
5349,5,Burke,Georgia@dictum.net,2017-08-01,418-483-0923,1963-04-26,M,1963
5350,5,Kai,Astra@fermentum.org,2017-06-17,864-017-8732,1984-06-24,Not Specified,1984
5351,5,Ramona,Hadassah@hymenaeos.org,2018-09-28,561-086-4984,1989-05-12,F,1989
5352,5,Vielka,Grady@leo.edu,2019-01-29,552-562-8677,1999-07-06,Not Specified,1999
5353,5,Ethan,Colby@natoque.com,2017-07-18,890-766-4385,1985-04-08,Not Specified,1985
5354,5,Amber,Tiger@Mauris.com,2018-11-03,237-996-2902,1991-08-19,F,1991
5355,5,Reece,Jesse@inceptos.edu,2018-11-21,439-322-6319,1992-09-10,M,1992
5356,5,Curran,Orli@Nulla.edu,2017-10-31,688-730-1224,1987-12-08,Not Specified,1987
5357,5,Griffith,Kylee@malesuada.net,2017-12-18,236-355-7704,1989-02-23,Not Specified,1989
5358,5,Holly,Camille@commodo.net,2017-09-25,209-341-1647,1966-09-06,F,1966
5359,5,Slade,Edward@mi.net,2017-11-17,786-552-7269,1988-05-11,Not Specified,1988
5360,5,Molly,Amos@malesuada.net,2017-12-26,738-611-7657,1972-05-08,F,1972
5361,5,Merrill,Sylvester@congue.edu,2017-01-12,870-005-5072,1950-11-17,M,1950
5362,5,Michael,Jana@cursus.net,2019-03-06,962-529-6497,2000-06-03,Not Specified,2000
5363,5,Dominic,Burton@fames.us,2017-12-18,789-046-7558,1971-11-23,M,1971
5364,5,Iola,Fuller@conubia.org,2017-03-25,920-036-2882,1955-05-05,F,1955
5365,5,Maxine,Raymond@a.gov,2018-04-15,730-929-0278,1979-02-26,F,1979
5366,5,Hilda,Sierra@cubilia.com,2019-01-08,092-120-8580,1998-12-19,Not Specified,1998
5367,5,Hakeem,Micah@eget.edu,2018-12-06,750-405-5100,1998-02-12,Not Specified,1998
5368,5,Asher,Isaiah@parturient.gov,2018-03-08,853-563-7893,1976-10-28,M,1976
5369,5,Arthur,Brittany@fringilla.gov,2018-10-27,518-376-8581,1991-03-11,M,1991
5370,5,Melanie,Brandon@porta.net,2017-12-01,122-968-5899,1988-09-21,Not Specified,1988
5371,5,Cullen,Lawrence@lectus.us,2017-12-20,633-239-1608,1989-03-17,Not Specified,1989
5372,5,Garrison,Xander@morbi.gov,2019-02-06,125-660-1353,1999-09-11,Not Specified,1999
5373,5,Fletcher,Reagan@mus.edu,2017-05-17,561-734-8636,1958-08-07,M,1958
5374,5,Angela,Dorothy@nostra.gov,2017-04-13,300-315-1026,1956-06-22,F,1956
5375,5,Xantha,Thor@ullamcorper.com,2017-12-03,901-324-2515,1970-12-07,F,1970
5376,5,Gareth,Cyrus@pharetra.gov,2017-07-12,480-567-7288,1962-01-11,M,1962
5377,5,Mia,Colt@malesuada.com,2017-02-12,517-794-1522,1952-10-15,F,1952
5378,5,Hilary,Xavier@magnis.gov,2018-08-13,579-792-3443,1995-03-18,Not Specified,1995
5379,5,Ciara,Isabella@tempor.us,2017-02-21,448-426-3315,1953-05-10,F,1953
5380,5,Hoyt,Lucy@magnis.org,2017-08-29,517-444-0395,1965-01-12,M,1965
5381,5,Xena,Odysseus@lobortis.edu,2018-02-01,993-251-5032,1974-08-14,F,1974
5382,5,Fatima,Gemma@egestas.edu,2018-02-06,384-769-1872,1990-06-03,Not Specified,1990
5383,5,Melyssa,Adam@Mauris.com,2018-07-11,089-172-5548,1994-05-12,Not Specified,1994
5384,5,Mariam,Raymond@Maecenas.com,2018-11-06,116-959-5306,1991-10-09,F,1991
5385,5,Hashim,Jeanette@eu.gov,2018-06-24,983-365-6886,1983-06-22,M,1983
5386,5,Dane,Ezra@diam.com,2018-12-01,627-582-4732,1993-05-03,M,1993
5387,5,Brenda,Jaquelyn@sit.us,2018-06-23,515-040-6905,1983-05-30,F,1983
5388,5,Jerry,Craig@mus.com,2018-08-04,295-133-2848,1994-12-19,Not Specified,1994
5389,5,Teegan,Daphne@neque.com,2017-07-20,215-334-0807,1962-07-27,F,1962
5390,5,Meredith,Zelenia@Pellentesque.net,2018-08-10,056-731-7100,1986-05-21,F,1986
5391,5,Uma,Ivory@fames.org,2017-10-02,037-358-0866,1967-02-08,F,1967
5392,5,Chaim,Shelley@Lorem.edu,2018-10-10,912-745-3509,1990-02-13,M,1990
5393,5,Alfreda,Noelle@porttitor.gov,2017-08-17,953-785-4722,1964-04-09,F,1964
5394,5,Phillip,Brendan@feugiat.com,2018-08-11,154-461-6358,1995-02-24,Not Specified,1995
5395,5,Dacey,Maile@pretium.edu,2018-02-03,123-170-9877,1974-10-05,F,1974
5396,5,Iris,Herrod@habitant.edu,2017-12-24,272-239-5149,1972-03-17,F,1972
5397,5,Moana,Evan@aptent.us,2017-09-25,267-101-3618,1987-01-10,Not Specified,1987
5398,5,Joan,Madaline@eleifend.net,2018-07-25,516-982-7975,1985-05-23,F,1985
5399,5,Howard,Ignatius@fermentum.org,2017-07-26,143-081-8750,1962-11-20,M,1962
5400,5,Felix,Garrett@penatibus.us,2019-02-26,324-947-5337,1998-09-12,M,1998
5401,5,Edan,Macey@amet.com,2018-09-06,586-481-2793,1995-10-25,Not Specified,1995
5402,5,Cade,Pearl@Maecenas.com,2018-01-19,686-992-4150,1973-10-28,M,1973
5403,5,Nerea,Brenna@nonummy.com,2017-01-06,021-478-1160,1980-05-11,Not Specified,1980
5404,5,Maia,Hayes@Maecenas.com,2017-03-18,429-187-6111,1954-11-30,F,1954
5405,5,Portia,Shelley@fermentum.com,2017-10-27,286-367-4187,1968-08-31,F,1968
5406,5,Caldwell,Xanthus@venenatis.us,2018-12-27,144-282-2407,1998-08-31,Not Specified,1998
5407,5,Brenna,Kareem@ante.org,2018-06-16,243-042-0850,1982-12-25,F,1982
5408,5,Todd,Emmanuel@porta.com,2017-07-16,043-623-5166,1985-03-17,Not Specified,1985
5409,5,Lucy,Caldwell@dapibus.edu,2017-09-11,468-699-7745,1965-10-30,F,1965
5410,5,Laurel,Daphne@mattis.gov,2017-06-20,840-940-9492,1960-09-22,F,1960
5411,5,Chaim,Hilel@ac.net,2019-04-05,276-505-4679,2001-01-20,M,2001
5412,5,Brielle,Galena@molestie.gov,2018-06-07,167-374-3408,1982-06-01,F,1982
5413,5,Wylie,Hunter@vehicula.com,2018-07-15,873-145-4601,1984-10-04,M,1984
5414,5,Lois,Chester@ullamcorper.edu,2018-06-09,731-604-3630,1982-07-23,F,1982
5415,5,Jamal,Roth@faucibus.com,2019-02-01,511-615-1983,1997-03-12,M,1997
5416,5,Denise,Preston@sollicitudin.us,2018-11-08,922-931-6420,1991-11-30,F,1991
5417,5,Martina,Gage@vitae.net,2018-05-13,818-976-4720,1980-11-09,F,1980
5418,5,Malachi,Ian@tellus.com,2018-03-29,225-708-1961,1978-02-10,M,1978
5419,5,Rhonda,Roary@erat.com,2018-05-10,997-180-7732,1980-09-18,F,1980
5420,5,Jackson,Aurelia@In.org,2018-02-27,384-333-5379,1990-12-19,Not Specified,1990
5421,5,Jaime,Hadley@eu.us,2018-04-30,364-533-3393,1992-07-17,Not Specified,1992
5422,5,Demetria,Kermit@interdum.gov,2018-02-26,948-218-0897,1976-03-06,F,1976
5423,5,Astra,Lucian@fames.edu,2018-01-04,056-827-0237,1972-12-01,F,1972
5424,5,Willow,Warren@id.net,2017-08-05,798-968-0145,1963-07-25,F,1963
5425,5,Emery,Kennedy@enim.us,2018-09-09,101-451-3071,1988-03-10,M,1988
5426,5,Orli,Ramona@eleifend.org,2019-03-30,667-864-8623,2000-09-13,F,2000
5427,5,Cassandra,Marshall@tempor.edu,2017-11-21,958-104-2136,1970-03-23,F,1970
5428,5,Hall,Tucker@Aliquam.gov,2019-01-08,815-140-7886,1995-09-11,M,1995
5429,5,Angelica,Colorado@quam.us,2017-09-16,397-968-9319,1966-02-11,F,1966
5430,5,Gabriel,Tamara@tortor.net,2018-01-18,277-286-6768,1989-12-08,Not Specified,1989
5431,5,Emily,Jeremy@in.edu,2018-03-23,178-935-0829,1991-07-28,Not Specified,1991
5432,5,Joy,Lana@augue.org,2017-03-28,544-326-9822,1982-06-02,Not Specified,1982
5433,5,Kasimir,Lois@Nunc.net,2017-09-16,664-545-7103,1986-10-13,Not Specified,1986
5434,5,Roanna,Cruz@Morbi.gov,2019-01-20,685-266-4060,1999-04-09,Not Specified,1999
5435,5,Wynne,Jillian@Class.us,2018-01-09,487-027-6196,1973-03-15,F,1973
5436,5,Shelby,Leilani@aptent.com,2017-11-19,718-324-5331,1988-06-02,Not Specified,1988
5437,5,Zelda,Porter@pellentesque.gov,2019-04-06,413-974-4744,2001-03-17,Not Specified,2001
5438,5,Kaitlin,Leroy@turpis.gov,2018-12-08,317-489-7639,1993-10-03,F,1993
5439,5,Nichole,Oren@elit.us,2017-05-15,636-328-1654,1958-06-17,F,1958
5440,5,Jeremy,Shelley@Quisque.com,2017-02-19,605-776-1391,1953-03-28,M,1953
5441,5,Adara,Jaime@egestas.edu,2018-07-23,504-533-2969,1985-04-02,F,1985
5442,5,Camilla,Jane@sagittis.net,2018-08-01,047-455-0246,1994-11-27,Not Specified,1994
5443,5,Glenna,Mariam@viverra.us,2017-09-20,196-487-1774,1966-05-25,F,1966
5444,5,Fiona,Walker@interdum.edu,2017-07-06,249-704-8148,1984-12-18,Not Specified,1984
5445,5,Bradley,Linus@Maecenas.net,2019-02-01,021-301-9427,1999-07-29,Not Specified,1999
5446,5,Zachery,Dora@mauris.us,2017-03-07,482-585-2474,1981-11-15,Not Specified,1981
5447,5,Declan,Miriam@dapibus.edu,2018-07-04,387-007-2558,1994-03-06,Not Specified,1994
5448,5,Mason,Jamalia@elementum.gov,2018-09-11,635-551-8798,1995-12-08,Not Specified,1995
5449,5,Alyssa,Ori@placerat.us,2019-01-02,894-331-4804,1995-04-26,F,1995
5450,5,Keefe,Rhoda@tempus.net,2018-07-05,818-993-0376,1984-02-12,M,1984
5451,5,Cassady,Desirae@Nunc.org,2018-12-28,267-564-7453,1995-01-12,F,1995
5452,5,Audrey,Carter@Class.net,2017-10-13,819-323-9968,1967-10-25,F,1967
5453,5,Elvis,Dexter@facilisis.gov,2017-08-26,933-741-8192,1964-10-25,M,1964
5454,5,Mufutau,Amir@amet.org,2019-02-22,061-190-8354,2000-02-13,Not Specified,2000
5455,5,Minerva,Brynne@tortor.gov,2018-07-21,233-887-7930,1985-02-09,F,1985
5456,5,Chadwick,Marah@blandit.gov,2017-10-14,315-400-7020,1987-07-06,Not Specified,1987
5457,5,Hashim,Otto@pharetra.net,2017-10-06,358-502-5720,1967-05-23,M,1967
5458,5,Brenna,Deacon@Nulla.gov,2017-05-31,939-182-6420,1959-06-14,F,1959
5459,5,Medge,Ariel@dapibus.com,2017-07-23,666-129-8565,1962-09-17,F,1962
5460,5,Byron,Jessica@nisl.com,2018-11-10,211-831-7035,1992-01-19,M,1992
5461,5,Griffin,Marny@malesuada.net,2017-05-24,159-353-9518,1959-01-11,M,1959
5462,5,Jada,Darius@Curae.us,2019-03-05,146-171-8216,1999-02-22,F,1999
5463,5,Hayley,Kiara@auctor.us,2018-04-24,709-655-2644,1979-09-21,F,1979
5464,5,Alisa,Camille@vel.net,2018-06-12,422-925-9381,1993-08-19,Not Specified,1993
5465,5,Octavia,Riley@mauris.com,2018-12-12,473-992-9359,1994-01-15,F,1994
5466,5,Jaquelyn,Clementine@blandit.edu,2018-06-18,084-506-5275,1983-02-15,F,1983
5467,5,Edward,Ulla@natoque.us,2017-07-01,307-451-3515,1961-05-21,M,1961
5468,5,Bree,Nora@facilisis.com,2019-03-26,643-454-5914,2000-06-02,F,2000
5469,5,Rhoda,Silas@purus.org,2017-03-16,481-496-9585,1954-10-09,F,1954
5470,5,Aline,Aidan@Lorem.com,2017-10-25,280-989-7369,1968-07-10,F,1968
5471,5,Marah,Jada@mollis.gov,2017-08-25,130-507-0108,1986-03-28,Not Specified,1986
5472,5,Gloria,Bruno@magna.net,2017-02-11,073-712-2077,1981-04-08,Not Specified,1981
5473,5,Daryl,Melissa@penatibus.org,2017-05-29,639-152-5164,1959-04-23,F,1959
5474,5,Boris,Nash@sapien.us,2018-10-07,838-513-9621,1996-08-08,Not Specified,1996
5475,5,Colette,Kellie@imperdiet.org,2018-05-12,545-233-0144,1992-11-04,Not Specified,1992
5476,5,Haviva,Vincent@venenatis.edu,2017-10-06,755-139-1279,1967-05-23,F,1967
5477,5,Jaquelyn,Eugenia@inceptos.us,2018-12-17,014-996-8440,1994-04-28,F,1994
5478,5,Marvin,Aidan@Aliquam.edu,2018-09-02,395-875-2643,1987-10-05,M,1987
5479,5,Alfreda,Tyler@Donec.com,2017-02-06,324-567-7492,1981-02-23,Not Specified,1981
5480,5,Desiree,Shay@netus.net,2017-04-24,992-018-1375,1957-03-08,F,1957
5481,5,Peter,Marshall@nostra.edu,2018-08-18,908-601-8617,1995-05-01,Not Specified,1995
5482,5,Martha,Walter@In.com,2018-10-18,460-939-3610,1990-08-21,F,1990
5483,5,Lucy,Jenette@per.com,2018-01-01,877-410-1368,1989-07-06,Not Specified,1989
5484,5,Ira,Laith@placerat.us,2017-04-16,776-003-9601,1982-11-27,Not Specified,1982
5485,5,Shelly,Tana@ultricies.com,2018-11-12,981-296-8007,1992-03-13,F,1992
5486,5,Odette,Walter@turpis.edu,2019-03-13,088-253-9033,2000-08-08,Not Specified,2000
5487,5,Desirae,Ocean@Nullam.org,2018-03-21,193-446-2085,1991-07-06,Not Specified,1991
5488,5,Levi,Devin@ac.edu,2018-05-29,890-082-6161,1993-04-08,Not Specified,1993
5489,5,Damon,Tyler@nisl.edu,2017-08-08,366-830-7554,1963-09-30,M,1963
5490,5,Gabriel,Dante@bibendum.gov,2019-02-08,705-146-7506,1997-08-16,M,1997
5491,5,Jared,Quamar@blandit.gov,2019-01-29,293-384-7509,1996-12-24,M,1996
5492,5,Marah,Yoshio@senectus.net,2018-09-11,323-489-1064,1988-05-15,F,1988
5493,5,September,Mallory@Vivamus.org,2017-10-20,617-082-5050,1968-03-28,F,1968
5494,5,Ruby,Hashim@blandit.org,2018-11-29,684-194-0741,1993-03-10,F,1993
5495,5,Elton,Lani@mi.net,2018-08-12,991-517-1344,1986-06-22,M,1986
5496,5,Quynn,Lucian@sodales.us,2018-08-29,857-304-8004,1987-07-09,F,1987
5497,5,Lawrence,Mona@Duis.us,2018-10-06,335-836-3648,1989-11-27,M,1989
5498,5,Julie,Patrick@netus.us,2017-01-18,150-700-9475,1951-03-25,F,1951
5499,5,Mia,Kimberly@Nullam.gov,2018-09-21,587-128-3073,1988-12-08,F,1988
5500,5,Dana,Imani@Aenean.gov,2017-01-04,648-929-3746,1950-05-18,F,1950
5501,5,Kyra,Jin@nec.us,2018-07-07,936-958-1141,1984-04-04,F,1984
5502,5,Chancellor,Jermaine@aptent.com,2018-02-19,715-287-7798,1975-10-03,M,1975
5503,5,Aaron,Inga@sed.net,2017-10-24,245-545-1568,1987-10-03,Not Specified,1987
5504,5,Trevor,Keely@dapibus.us,2017-04-26,189-535-4267,1957-04-24,M,1957
5505,5,Meredith,Noble@vestibulum.gov,2019-01-16,677-330-7796,1996-03-02,F,1996
5506,5,Xandra,Caryn@rutrum.org,2018-10-23,591-503-7739,1990-12-03,F,1990
5507,5,Lana,Virginia@ad.org,2017-12-05,870-238-0954,1971-01-28,F,1971
5508,5,Zenaida,Keith@varius.net,2018-03-28,726-269-5074,1978-01-08,F,1978
5509,5,Norman,Walter@Donec.org,2018-11-05,000-764-9966,1997-05-01,Not Specified,1997
5510,5,Alea,Alden@inceptos.edu,2017-03-21,778-048-3644,1955-01-21,F,1955
5511,5,Driscoll,Chaim@turpis.org,2018-02-26,456-769-2802,1976-03-07,M,1976
5512,5,Hayley,Stewart@ligula.edu,2018-04-11,675-462-1824,1978-11-15,F,1978
5513,5,Clarke,Audrey@auctor.edu,2018-12-29,761-151-0466,1998-09-22,Not Specified,1998
5514,5,Lionel,Christian@eros.net,2017-08-05,289-279-1430,1963-07-13,M,1963
5515,5,Basil,Daphne@nonummy.org,2017-07-11,804-199-4493,1985-02-01,Not Specified,1985
5516,5,Jada,Daniel@mus.gov,2017-06-20,014-970-0336,1984-07-16,Not Specified,1984
5517,5,Bianca,Francesca@lacus.org,2018-07-23,194-000-6143,1994-08-30,Not Specified,1994
5518,5,Abra,Denise@bibendum.edu,2017-02-05,069-289-4592,1952-05-12,F,1952
5519,5,Orlando,Jamal@elementum.com,2018-03-16,682-349-9140,1991-05-23,Not Specified,1991
5520,5,Leigh,Marsden@nec.org,2019-02-22,654-700-3104,1998-06-08,F,1998
5521,5,Tanya,Candace@hymenaeos.net,2018-09-08,564-708-2685,1995-11-16,Not Specified,1995
5522,5,Kareem,Gloria@gravida.com,2019-02-22,732-553-3641,1998-06-25,M,1998
5523,5,Mikayla,Jenna@Etiam.net,2019-01-22,974-727-4054,1999-05-01,Not Specified,1999
5524,5,Marny,Piper@at.us,2018-05-26,703-711-4985,1981-09-15,F,1981
5525,5,Deirdre,Zia@euismod.net,2019-01-20,775-655-8553,1996-06-13,F,1996
5526,5,Ali,Preston@penatibus.net,2018-12-15,771-801-9797,1994-03-12,M,1994
5527,5,Rahim,Harding@venenatis.org,2017-06-03,641-337-7899,1984-02-12,Not Specified,1984
5528,5,David,Jaden@a.us,2019-02-20,941-593-9821,2000-01-22,Not Specified,2000
5529,5,Kellie,Fritz@Nullam.com,2017-12-07,476-052-3571,1971-03-21,F,1971
5530,5,Hall,Meredith@consequat.us,2017-03-22,178-549-5253,1955-03-03,M,1955
5531,5,Demetrius,Wallace@Nulla.gov,2017-02-23,294-748-8799,1953-06-14,M,1953
5532,5,Erich,Jerry@lorem.com,2018-01-22,264-008-5987,1974-01-14,M,1974
5533,5,Oscar,Elliott@urna.us,2017-12-23,678-403-7742,1989-04-08,Not Specified,1989
5534,5,Genevieve,Jaquelyn@morbi.edu,2017-05-08,067-886-4090,1983-06-14,Not Specified,1983
5535,5,Ayanna,Kibo@Class.net,2017-01-24,337-709-3731,1951-08-27,F,1951
5536,5,Griffin,Yoko@mus.edu,2017-02-26,138-740-0410,1953-09-01,M,1953
5537,5,Kimberly,Kamal@lectus.us,2017-01-11,290-287-3926,1950-10-21,F,1950
5538,5,Ashton,Ciara@hendrerit.gov,2018-11-03,752-665-5203,1991-08-15,M,1991
5539,5,Melissa,Adrian@Praesent.us,2017-09-11,520-885-8332,1986-08-30,Not Specified,1986
5540,5,Kamal,Briar@vulputate.org,2018-04-19,791-828-9482,1979-05-26,M,1979
5541,5,Zelda,Yardley@In.edu,2018-03-30,974-919-0995,1978-03-01,F,1978
5542,5,Samuel,Inga@Praesent.edu,2017-10-12,559-891-0804,1987-06-14,Not Specified,1987
5543,5,Hop,Wyatt@tincidunt.net,2017-11-10,396-201-1407,1988-03-06,Not Specified,1988
5544,5,Boris,Galvin@porttitor.com,2018-05-31,309-893-6842,1981-12-21,M,1981
5545,5,Vanna,Yeo@Cras.com,2017-03-27,833-648-5605,1955-06-25,F,1955
5546,5,Karen,Azalia@at.com,2019-01-06,959-900-7597,1998-11-27,Not Specified,1998
5547,5,Calvin,Paula@nisi.gov,2017-06-17,570-846-1685,1960-07-12,M,1960
5548,5,Vielka,Abigail@iaculis.gov,2018-05-31,323-632-3034,1981-12-28,F,1981
5549,5,Gwendolyn,Caleb@laoreet.org,2017-11-03,176-584-1405,1969-02-02,F,1969
5550,5,Branden,Scott@sagittis.net,2018-03-14,393-162-1431,1991-05-01,Not Specified,1991
5551,5,Hilary,Quamar@aliquam.com,2018-02-28,083-680-1202,1976-04-27,F,1976
5552,5,Akeem,Summer@tortor.com,2018-08-22,583-439-3989,1987-02-12,M,1987
5553,5,Cameran,Tara@viverra.net,2018-10-16,859-352-0913,1990-06-30,F,1990
5554,5,Geraldine,Stuart@magna.net,2018-04-04,454-252-3378,1978-06-12,F,1978
5555,5,Andrew,Timothy@vel.com,2019-03-19,070-307-9056,1999-12-26,M,1999
5556,5,Ahmed,Selma@sollicitudin.edu,2018-06-03,681-249-9162,1982-03-09,M,1982
5557,5,Allegra,Olga@nisl.us,2018-06-22,533-475-7635,1993-11-16,Not Specified,1993
5558,5,Armando,Rashad@Mauris.org,2017-03-09,237-101-8524,1954-04-24,M,1954
5559,5,Keegan,Stacey@Duis.gov,2017-10-07,283-355-9946,1987-05-01,Not Specified,1987
5560,5,Nehru,Zahir@rutrum.com,2018-05-10,244-161-4982,1992-10-13,Not Specified,1992
5561,5,Cora,Ramona@rutrum.us,2017-07-30,325-229-9562,1963-02-19,F,1963
5562,5,Hyacinth,Gary@Cras.gov,2018-08-16,013-129-8672,1995-04-09,Not Specified,1995
5563,5,Armando,Mariam@pretium.net,2019-01-01,477-300-0590,1998-10-14,Not Specified,1998
5564,5,Tanner,Amos@dis.gov,2018-03-09,305-649-7951,1991-03-18,Not Specified,1991
5565,5,Uriel,Lois@Sed.us,2018-11-28,842-597-8875,1997-12-08,Not Specified,1997
5566,5,Lana,Cheyenne@vitae.edu,2017-11-17,598-415-4758,1969-12-10,F,1969
5567,5,Richard,Ella@primis.us,2018-07-01,554-715-5852,1983-11-26,M,1983
5568,5,Violet,Libby@Suspendisse.edu,2017-02-18,457-779-5383,1981-06-13,Not Specified,1981
5569,5,Dominic,Gil@aliquet.us,2017-01-05,970-909-8375,1950-06-14,M,1950
5570,5,Carl,Vivian@Sed.gov,2018-04-09,404-854-0156,1991-12-30,Not Specified,1991
5571,5,Kirsten,Althea@inceptos.com,2017-07-25,700-546-4513,1962-11-08,F,1962
5572,5,Shelby,Maite@vulputate.com,2017-04-06,892-477-6195,1956-01-18,F,1956
5573,5,Jessica,Zane@sociosqu.org,2018-10-14,101-979-1721,1996-10-13,Not Specified,1996
5574,5,Dai,Galvin@bibendum.net,2018-03-09,846-217-0630,1976-11-20,F,1976
5575,5,Marcia,Reese@Proin.edu,2017-01-13,345-716-2749,1950-12-11,F,1950
5576,5,Lila,Chastity@torquent.org,2018-10-04,912-577-9456,1989-10-15,F,1989
5577,5,Melinda,Zane@rhoncus.com,2017-06-22,646-101-3078,1984-08-07,Not Specified,1984
5578,5,Cadman,Stone@sagittis.us,2018-10-17,193-933-3795,1990-07-20,M,1990
5579,5,Sierra,Malcolm@nisi.edu,2018-01-25,803-189-6307,1974-03-12,F,1974
5580,5,Shellie,Chiquita@Curae.edu,2017-06-10,285-510-1099,1984-04-19,Not Specified,1984
5581,5,Vernon,Camilla@Duis.net,2017-07-28,452-865-7824,1985-07-06,Not Specified,1985
5582,5,Cyrus,Jacob@Cras.edu,2017-06-28,089-930-3165,1961-03-04,M,1961
5583,5,Janna,Debra@mollis.com,2018-01-29,892-203-3645,1974-06-24,F,1974
5584,5,Yael,Grant@porttitor.net,2018-06-05,007-328-6156,1982-04-10,F,1982
5585,5,Anika,Sean@Ut.us,2018-08-06,706-150-2025,1995-01-10,Not Specified,1995
5586,5,Kenyon,Paul@vulputate.org,2018-04-23,927-510-0229,1979-08-12,M,1979
5587,5,Avye,Neil@nibh.edu,2018-04-16,287-557-9662,1992-03-06,Not Specified,1992
5588,5,Pandora,Zelda@varius.com,2019-02-24,892-428-3185,1998-07-30,F,1998
5589,5,Paula,Ingrid@nostra.net,2017-04-15,830-360-5082,1956-08-13,F,1956
5590,5,Tara,Delilah@mus.com,2018-04-20,178-966-3156,1979-06-10,F,1979
5591,5,Rose,Vera@iaculis.com,2017-04-26,754-598-8314,1957-04-28,F,1957
5592,5,Daniel,Galvin@odio.net,2018-09-20,285-500-7434,1996-03-06,Not Specified,1996
5593,5,Bruno,Elizabeth@vulputate.net,2018-05-03,097-102-8958,1992-08-08,Not Specified,1992
5594,5,Britanney,Skyler@in.org,2017-10-09,890-514-6345,1967-07-13,F,1967
5595,5,Steel,Kieran@purus.gov,2018-02-04,820-328-9245,1990-05-12,Not Specified,1990
5596,5,Linus,Faith@facilisi.com,2017-08-30,505-537-1955,1986-05-11,Not Specified,1986
5597,5,Mira,Forrest@orci.us,2018-10-30,212-766-3839,1991-05-07,F,1991
5598,5,MacKenzie,Zelda@mus.edu,2017-11-22,708-588-3760,1988-06-24,Not Specified,1988
5599,5,Clementine,Aladdin@Fusce.gov,2018-01-18,525-431-9474,1973-10-08,F,1973
5600,5,Latifah,Nigel@justo.us,2018-02-08,576-986-4387,1975-01-17,F,1975
5601,5,Harper,Jessamine@in.gov,2017-01-15,319-704-4103,1951-02-04,M,1951
5602,5,Briar,Ella@Quisque.gov,2019-03-04,111-315-1515,2000-05-11,Not Specified,2000
5603,5,Rina,Ifeoma@Lorem.us,2018-08-03,450-456-3306,1985-12-17,F,1985
5604,5,Ulysses,Amela@ante.us,2017-06-24,477-212-1276,1960-12-15,M,1960
5605,5,Megan,Adam@Praesent.gov,2018-07-16,556-598-7750,1994-06-25,Not Specified,1994
